Name,alpha,delta,e_eps,model,pick_neighbor,test/acc,dataset,Unnamed: 0
holographic-cantina-131,0.25,0.5,2.0,gat,top,83.96950875211743,lastfm,
hokey-force-130,1.0,0.1,0.1,gat,top,83.00395256916997,lastfm,
sith-trooper-129,0.25,0.25,8.0,gcn,top,86.68548842461885,lastfm,
scruffy-looking-wookie-128,0.5,1.0,1.0,gcn,top,86.54432523997741,lastfm,
civilized-republic-127,0.5,0.25,inf,sage,top,85.2851496329757,lastfm,
jedi-lightsaber-126,0.25,0.5,2.0,sage,top,84.26312817617165,lastfm,
carbonite-nerf-herder-125,0.25,0.1,2.0,gcn,top,86.1038961038961,lastfm,
civilized-midichlorian-124,0.25,0.5,inf,gat,top,85.13833992094861,lastfm,
scruffy-looking-parsec-123,1.0,0.0,8.0,gat,top,84.13325804630153,lastfm,
ancient-tie-fighter-122,0.25,0.0,1.0,sage,top,83.36533032185206,lastfm,
elegant-transport-121,0.75,0.0,inf,gat,top,83.44438170525129,lastfm,
holographic-pilot-120,0.25,0.25,2.0,gat,top,83.11123658949745,lastfm,
ancient-shuttle-119,0.0,0.5,1.0,gat,top,83.67588932806325,lastfm,
dark-republic-118,0.25,0.0,8.0,gcn,top,86.55561829474873,lastfm,
clone-ewok-117,0.75,0.1,2.0,gcn,top,86.60079051383399,lastfm,
civilized-bantha-116,0.0,0.0,0.1,gat,top,78.81422924901186,lastfm,
rogue-rancor-115,0.25,1.0,8.0,gcn,top,86.54432523997741,lastfm,
tusken-rancor-114,1.0,0.5,1.0,gat,top,83.17899491812535,lastfm,
tusken-speeder-113,0.0,1.0,2.0,gat,top,85.01411631846413,lastfm,
scruffy-looking-jawa-112,0.25,0.1,0.1,gat,top,81.63749294184078,lastfm,
rogue-wars-111,0.5,1.0,2.0,gat,top,84.37041219649915,lastfm,
legendary-rancor-110,0.25,0.1,0.1,gcn,top,84.94635798983624,lastfm,
ancient-carrier-109,0.75,0.0,8.0,gat,top,82.94748729531338,lastfm,
clone-wars-108,0.0,1.0,8.0,gat,top,85.29644268774703,lastfm,
tusken-wookie-107,0.0,0.25,2.0,gat,top,84.24618859401468,lastfm,
tusken-master-106,0.25,0.5,inf,sage,top,85.2851496329757,lastfm,
rebel-trooper-105,0.5,1.0,0.1,gcn,top,86.54432523997741,lastfm,
legendary-droid-104,1.0,1.0,0.1,gat,top,85.27950310559007,lastfm,
hokey-nerf-herder-103,1.0,1.0,0.1,sage,top,85.2851496329757,lastfm,
galactic-council-102,0.5,0.5,8.0,gcn,top,86.51044607566345,lastfm,
clone-shuttle-101,0.25,1.0,inf,sage,top,85.2851496329757,lastfm,
stellar-bothan-100,0.0,0.25,2.0,gcn,top,86.48221343873517,lastfm,
grievous-ewok-99,0.25,0.0,2.0,sage,top,83.74364765669114,lastfm,
carbonite-droid-98,1.0,0.0,1.0,gat,top,82.72727272727272,lastfm,
star-ewok-97,0.5,0.25,1.0,gat,top,84.02032749858837,lastfm,
old-carrier-96,0.0,0.5,8.0,sage,top,85.1665725578769,lastfm,
star-parsec-95,0.75,0.25,1.0,gcn,top,86.56691134952004,lastfm,
forgotten-federation-94,0.5,0.25,0.1,sage,top,85.56182947487295,lastfm,
imperial-xwing-93,0.5,0.1,0.1,gcn,top,85.49407114624505,lastfm,
rogue-bantha-92,0.5,0.0,8.0,sage,top,85.73122529644267,lastfm,
galactic-ewok-91,1.0,0.0,inf,sage,top,,lastfm,
galactic-pilot-90,0.25,0.1,8.0,gat,top,82.9983060417843,lastfm,
clone-speeder-89,0.25,1.0,0.1,gat,top,84.61885940146809,lastfm,
dark-shuttle-88,1.0,0.0,2.0,gcn,top,86.2507058159232,lastfm,
jedi-ewok-87,0.5,0.1,8.0,gcn,top,86.47092038396386,lastfm,
mythical-ewok-86,0.75,0.25,inf,sage,top,85.2851496329757,lastfm,
dark-nerf-herder-85,1.0,0.0,8.0,sage,top,85.1270468661773,lastfm,
sith-admiral-84,0.0,0.1,8.0,sage,top,85.09316770186335,lastfm,
rogue-bantha-83,0.5,1.0,8.0,gat,top,84.76002258610954,lastfm,
elegant-fighter-82,0.5,1.0,1.0,sage,top,85.2851496329757,lastfm,
scruffy-looking-fighter-81,0.0,0.1,inf,gcn,top,86.54432523997741,lastfm,
rebel-trooper-80,0.0,0.25,0.1,sage,top,83.613777526821,lastfm,
imperial-force-79,1.0,1.0,inf,sage,top,85.2851496329757,lastfm,
rebel-fleet-78,1.0,0.5,0.1,gat,top,83.02653867871257,lastfm,
civilized-bantha-77,0.75,0.1,2.0,sage,top,85.4601919819311,lastfm,
tusken-womprat-76,0.75,0.1,8.0,gat,top,84.35347261434218,lastfm,
galactic-parsec-75,0.5,0.1,2.0,gcn,top,86.34669678147938,lastfm,
hokey-bothan-74,0.25,0.1,1.0,gcn,top,85.70863918690006,lastfm,
carbonite-force-73,0.0,0.25,0.1,gcn,top,85.88932806324111,lastfm,
galactic-trooper-72,0.5,0.5,2.0,gat,top,83.0378317334839,lastfm,
forgotten-womprat-71,1.0,1.0,1.0,sage,top,85.2851496329757,lastfm,
scruffy-looking-tie-fighter-70,0.75,0.0,2.0,sage,top,84.18407679277246,lastfm,
forgotten-womprat-69,0.0,0.1,inf,gat,top,84.95765104460757,lastfm,
carbonite-trooper-68,0.0,1.0,8.0,gcn,top,86.54432523997741,lastfm,
old-nerf-herder-67,1.0,0.0,0.1,gcn,top,84.81648785996612,lastfm,
stellar-ewok-66,0.0,0.1,2.0,gcn,top,86.31846414455109,lastfm,
tusken-nerf-herder-65,1.0,0.5,0.1,sage,top,85.35855448898927,lastfm,
imperial-tie-fighter-64,1.0,0.1,1.0,sage,top,85.22303783173348,lastfm,
ancient-cruiser-63,0.5,0.25,inf,gcn,top,86.54432523997741,lastfm,
civilized-republic-62,0.75,0.1,1.0,gcn,top,86.59514398644833,lastfm,
hokey-rancor-61,0.5,0.0,0.1,gcn,top,83.11123658949745,lastfm,
star-astromech-60,0.75,0.25,1.0,sage,top,85.22303783173348,lastfm,
galactic-droid-59,0.0,0.1,1.0,gcn,top,85.95143986448335,lastfm,
star-force-58,0.25,0.1,2.0,gat,top,82.44494635798983,lastfm,
scruffy-looking-ewok-57,0.5,0.5,0.1,gcn,top,86.49915302089215,lastfm,
carbonite-rancor-56,1.0,0.1,0.1,sage,top,85.35855448898927,lastfm,
carbonite-bantha-55,0.0,0.5,inf,gat,top,85.04234895539244,lastfm,
hokey-cruiser-54,0.0,0.5,8.0,gat,top,82.72162619988707,lastfm,
dark-xwing-53,0.75,0.25,8.0,gat,top,83.32580463015246,lastfm,
imperial-admiral-52,0.5,0.1,inf,gat,top,84.3365330321852,lastfm,
rebel-rancor-51,0.75,0.5,8.0,gcn,top,86.51044607566345,lastfm,
ancient-council-50,0.0,0.5,1.0,gcn,top,86.57820440429137,lastfm,
legendary-bantha-49,0.5,0.1,1.0,sage,top,85.30208921513268,lastfm,
dark-fighter-48,0.75,1.0,1.0,sage,top,85.2851496329757,lastfm,
grievous-jawa-47,0.5,0.5,8.0,gat,top,83.89045736871824,lastfm,
galactic-wookie-46,0.75,0.0,2.0,gcn,top,85.99096555618296,lastfm,
mythical-rancor-45,0.25,0.25,0.1,gat,top,83.14511575381141,lastfm,
rebel-lightsaber-44,1.0,0.25,inf,sage,top,85.2851496329757,lastfm,
rebel-senate-43,0.5,0.25,inf,gat,top,85.54488989271599,lastfm,
grievous-wookie-42,0.25,0.0,inf,gat,top,84.12196499153022,lastfm,
mythical-senate-41,1.0,0.25,8.0,gat,top,83.63071710897798,lastfm,
tusken-wars-40,1.0,0.25,8.0,gcn,top,86.51044607566345,lastfm,
scruffy-looking-commander-39,0.25,0.0,8.0,gat,top,83.25239977413891,lastfm,
grievous-speeder-38,0.5,0.1,2.0,sage,top,85.14963297571992,lastfm,
rogue-lightsaber-37,0.75,1.0,inf,gcn,top,86.54432523997741,lastfm,
hokey-droid-36,1.0,0.5,0.1,gcn,top,86.51609260304913,lastfm,
stellar-tauntaun-35,1.0,0.5,8.0,gat,top,83.41614906832298,lastfm,
holographic-carrier-34,1.0,0.25,1.0,gat,top,83.44438170525126,lastfm,
rogue-republic-33,0.0,0.0,1.0,gat,top,81.75042348955392,lastfm,
jedi-bantha-32,0.75,0.0,0.1,sage,top,81.62619988706946,lastfm,
ancient-trooper-31,0.5,0.0,2.0,gat,top,83.41050254093734,lastfm,
star-pilot-30,0.5,0.0,8.0,gcn,top,86.62902315076227,lastfm,
tusken-astromech-29,0.5,0.25,8.0,gcn,top,86.50479954827782,lastfm,
holographic-wookie-28,1.0,0.25,inf,gat,top,84.91812535290795,lastfm,
sith-tie-fighter-27,0.25,0.25,inf,sage,top,85.2851496329757,lastfm,
dark-rancor-26,1.0,1.0,8.0,gcn,top,86.54432523997741,lastfm,
clone-federation-25,0.5,1.0,0.1,sage,top,85.2851496329757,lastfm,
light-wookie-24,1.0,0.5,8.0,sage,top,85.1383399209486,lastfm,
clone-tauntaun-23,0.0,0.0,8.0,sage,top,84.884246188594,lastfm,
rebel-emperor-22,0.25,1.0,2.0,gat,top,84.07114624505928,lastfm,
jedi-force-21,0.75,0.5,1.0,sage,top,85.22303783173348,lastfm,
legendary-commander-20,0.0,0.0,inf,sage,top,85.2851496329757,lastfm,
rogue-podracer-19,0.25,0.5,1.0,sage,top,84.472049689441,lastfm,
clone-droid-18,0.25,0.5,0.1,gcn,top,86.48221343873519,lastfm,
sith-commander-17,0.25,0.25,8.0,gat,top,83.8961038961039,lastfm,
forgotten-nerf-herder-16,0.75,1.0,2.0,gcn,top,86.54432523997741,lastfm,
grievous-master-15,0.25,0.1,1.0,gat,top,83.54037267080744,lastfm,
grievous-rancor-14,0.75,0.5,2.0,gat,top,83.58554488989272,lastfm,
hokey-senate-13,0.25,1.0,inf,gcn,top,86.54432523997741,lastfm,
rogue-destroyer-12,0.5,0.0,0.1,sage,top,81.63749294184076,lastfm,
grievous-commander-11,0.75,0.1,8.0,gcn,top,86.64596273291926,lastfm,
ancient-carrier-10,0.5,0.0,8.0,gat,top,83.56860530773574,lastfm,
rebel-pilot-9,0.75,0.25,0.1,sage,top,85.25691699604742,lastfm,
sith-republic-8,0.0,1.0,2.0,sage,top,85.2851496329757,lastfm,
scruffy-looking-destroyer-7,1.0,0.5,2.0,gcn,top,86.48221343873519,lastfm,
rebel-commander-6,0.25,0.5,2.0,gcn,top,86.45962732919254,lastfm,
hokey-carrier-5,0.75,0.25,1.0,gat,top,82.73856578204403,lastfm,
rogue-lightsaber-4,0.5,0.5,0.1,gat,top,83.31451157538113,lastfm,
dark-commander-3,0.75,0.1,inf,gat,top,84.82213438735178,lastfm,
elegant-midichlorian-2,0.0,1.0,inf,gat,top,84.14455110107284,lastfm,
holographic-cantina-1,0.0,0.5,inf,sage,top,85.2851496329757,lastfm,
decent-butterfly-376,0.75,1.0,0.1,gcn,top,82.5583282613106,pubmed,
super-dawn-375,1.0,1.0,0.1,gat,top,82.42848447961049,pubmed,
hopeful-blaze-374,0.75,0.0,8.0,gat,top,82.40819638871982,pubmed,
splendid-spaceship-373,0.5,0.25,1.0,sage,top,82.30675593426659,pubmed,
brisk-pine-372,0.5,0.1,inf,gcn,top,82.5583282613106,pubmed,
stilted-surf-371,0.75,0.1,8.0,gcn,top,82.56644349766688,pubmed,
fallen-capybara-370,0.5,0.0,1.0,gat,top,81.76100628930818,pubmed,
amber-plant-369,0.75,1.0,inf,gcn,top,82.5583282613106,pubmed,
sweet-river-368,1.0,0.0,1.0,gcn,top,82.13836477987421,pubmed,
sandy-waterfall-367,0.25,0.1,0.1,sage,top,81.60073037127206,pubmed,
jumping-bird-366,1.0,0.5,inf,gat,top,82.46297423412457,pubmed,
misty-violet-365,0.25,1.0,inf,gat,top,82.44268614323393,pubmed,
kind-hill-364,0.25,1.0,2.0,sage,top,82.19720024345709,pubmed,
twilight-darkness-363,0.25,0.25,2.0,gat,top,82.3290728342463,pubmed,
fine-haze-362,0.5,0.1,8.0,gat,top,82.5583282613106,pubmed,
confused-blaze-361,0.5,0.0,inf,gcn,top,82.5583282613106,pubmed,
polished-galaxy-360,0.5,0.1,8.0,gcn,top,82.53195374315278,pubmed,
sparkling-moon-359,1.0,0.5,2.0,gcn,top,82.5583282613106,pubmed,
trim-sea-358,0.0,0.1,0.1,sage,top,81.38567660783121,pubmed,
glad-firefly-357,1.0,0.0,1.0,sage,top,81.72854534388314,pubmed,
polished-voice-356,0.5,0.25,0.1,gcn,top,82.52789612497463,pubmed,
peachy-dawn-355,0.25,0.5,0.1,gcn,top,82.49137756137148,pubmed,
restful-frog-354,0.75,0.25,1.0,gat,top,82.32298640697911,pubmed,
fancy-meadow-353,0.25,1.0,1.0,sage,top,82.19720024345709,pubmed,
light-armadillo-352,0.25,0.25,1.0,gat,top,82.36559139784944,pubmed,
fearless-shadow-351,0.5,0.25,2.0,gat,top,82.27429498884155,pubmed,
autumn-sponge-350,0.75,0.1,1.0,gat,top,82.28038141610875,pubmed,
frosty-sunset-349,0.25,0.1,8.0,sage,top,82.14648001623047,pubmed,
splendid-paper-348,0.5,0.0,inf,sage,top,82.19720024345709,pubmed,
major-night-347,0.25,0.25,2.0,gcn,top,82.61919253398256,pubmed,
effortless-mountain-346,0.25,0.0,0.1,sage,top,80.59646987218503,pubmed,
robust-puddle-345,0.75,1.0,0.1,sage,top,82.19720024345709,pubmed,
silver-fog-344,0.0,0.5,8.0,gat,top,82.32907283424629,pubmed,
exalted-water-343,0.5,0.5,inf,sage,top,82.19720024345709,pubmed,
golden-glade-342,0.75,0.25,inf,gcn,top,82.5583282613106,pubmed,
driven-aardvark-341,0.25,0.1,1.0,sage,top,81.92128220734428,pubmed,
legendary-serenity-340,0.0,0.0,inf,sage,top,82.19720024345709,pubmed,
vivid-voice-339,1.0,0.1,2.0,gat,top,82.38587948874012,pubmed,
fluent-water-338,1.0,0.0,0.1,gat,top,81.45059849868127,pubmed,
glorious-sun-337,0.0,1.0,0.1,sage,top,82.19720024345709,pubmed,
celestial-morning-336,1.0,0.0,0.1,gcn,top,81.70217082572529,pubmed,
lucky-breeze-335,0.5,0.1,inf,gat,top,82.45891661594644,pubmed,
fine-morning-334,0.5,0.1,2.0,gat,top,82.32501521606818,pubmed,
silvery-frog-333,1.0,0.1,0.1,sage,top,82.20125786163523,pubmed,
summer-moon-332,0.25,1.0,0.1,sage,top,82.19720024345709,pubmed,
absurd-snowflake-331,1.0,0.25,1.0,gcn,top,82.54412659768717,pubmed,
avid-voice-330,1.0,0.0,8.0,gat,top,82.31284236153378,pubmed,
dark-frost-329,0.5,1.0,8.0,sage,top,82.19720024345709,pubmed,
still-pond-328,0.5,1.0,1.0,gcn,top,82.5583282613106,pubmed,
desert-eon-327,0.0,0.25,1.0,gcn,top,82.68614323392168,pubmed,
clear-paper-326,0.75,1.0,1.0,sage,top,82.19720024345709,pubmed,
graceful-shadow-325,0.25,1.0,2.0,gcn,top,82.5583282613106,pubmed,
elated-snowball-324,1.0,0.0,inf,gcn,top,82.5583282613106,pubmed,
olive-planet-323,1.0,0.25,inf,gat,top,82.4792047068371,pubmed,
stilted-music-322,1.0,1.0,2.0,sage,top,82.19720024345709,pubmed,
iconic-music-321,0.0,0.5,0.1,gcn,top,82.6110772976263,pubmed,
major-morning-320,0.25,0.5,1.0,gcn,top,82.47920470683708,pubmed,
cerulean-wood-319,0.0,0.1,2.0,gat,top,82.32501521606817,pubmed,
copper-plasma-318,0.0,0.25,inf,gcn,top,82.5583282613106,pubmed,
laced-plant-317,0.5,0.25,1.0,gat,top,82.45485899776831,pubmed,
dainty-microwave-316,0.75,0.25,2.0,gcn,top,82.55427064313248,pubmed,
blooming-haze-315,0.0,0.5,1.0,gcn,top,82.61310610671536,pubmed,
iconic-planet-314,0.75,1.0,inf,sage,top,82.19720024345709,pubmed,
daily-firebrand-313,1.0,1.0,0.1,sage,top,82.19720024345709,pubmed,
driven-haze-312,0.25,0.0,0.1,gat,top,80.68776628119295,pubmed,
colorful-durian-311,0.5,0.1,0.1,sage,top,81.96185838912558,pubmed,
eager-bee-310,0.0,1.0,8.0,sage,top,82.19720024345709,pubmed,
leafy-moon-309,1.0,0.5,1.0,sage,top,82.26212213430715,pubmed,
wandering-capybara-308,0.0,1.0,2.0,gcn,top,82.5583282613106,pubmed,
snowy-snowflake-307,0.0,0.0,0.1,sage,top,80.23737066342056,pubmed,
happy-aardvark-306,0.25,1.0,inf,gcn,top,82.5583282613106,pubmed,
autumn-silence-305,1.0,0.5,0.1,gcn,top,82.52789612497466,pubmed,
dark-dragon-304,0.0,0.1,inf,sage,top,82.19720024345709,pubmed,
peach-aardvark-303,0.0,0.25,2.0,sage,top,82.1911138161899,pubmed,
firm-firefly-302,1.0,0.25,2.0,gat,top,82.32095759789004,pubmed,
ethereal-sponge-301,0.0,0.25,2.0,gat,top,82.26415094339622,pubmed,
morning-galaxy-300,1.0,0.25,1.0,sage,top,82.26212213430715,pubmed,
skilled-gorge-299,0.25,0.5,8.0,sage,top,82.22357476161494,pubmed,
soft-donkey-298,0.75,1.0,2.0,gcn,top,82.5583282613106,pubmed,
woven-voice-297,1.0,0.0,8.0,gcn,top,82.48934875228242,pubmed,
hopeful-tree-296,0.5,0.1,inf,sage,top,82.19720024345709,pubmed,
swift-paper-295,0.5,1.0,inf,gat,top,,pubmed,
desert-wildflower-294,0.25,1.0,inf,sage,top,82.19720024345709,pubmed,
toasty-donkey-293,0.75,0.5,1.0,gat,top,82.32095759789004,pubmed,
woven-wind-292,0.5,0.25,0.1,sage,top,82.10996145262732,pubmed,
fluent-glade-291,0.5,1.0,0.1,gcn,top,82.5583282613106,pubmed,
desert-music-290,0.25,0.5,1.0,sage,top,82.14850882531955,pubmed,
atomic-armadillo-289,0.25,1.0,0.1,gat,top,82.47514708865896,pubmed,
noble-universe-288,1.0,0.0,2.0,sage,top,81.88882126191925,pubmed,
fast-sky-287,0.25,0.5,inf,gcn,top,82.5583282613106,pubmed,
effortless-cherry-286,0.25,0.25,0.1,sage,top,82.15256644349768,pubmed,
iconic-morning-285,1.0,0.1,2.0,gcn,top,82.5583282613106,pubmed,
prime-yogurt-284,0.25,0.0,1.0,gcn,top,81.90302292554273,pubmed,
denim-fire-283,0.75,0.25,8.0,sage,top,82.29661188882126,pubmed,
good-monkey-282,1.0,0.1,1.0,gcn,top,82.54412659768717,pubmed,
fiery-sky-281,0.75,0.5,0.1,sage,top,82.21343071616961,pubmed,
noble-fire-280,0.75,1.0,8.0,gcn,top,82.5583282613106,pubmed,
flowing-pine-279,0.0,0.5,8.0,gcn,top,82.51775207952933,pubmed,
wobbly-spaceship-278,0.5,0.0,0.1,gat,top,80.55995130858187,pubmed,
unique-microwave-277,0.0,0.5,0.1,gat,top,82.41428281598702,pubmed,
lyric-sun-276,0.25,0.25,1.0,sage,top,82.19517143436802,pubmed,
swift-dragon-275,1.0,0.25,inf,sage,top,82.19720024345709,pubmed,
royal-cherry-274,0.5,0.1,1.0,gat,top,82.37370663420572,pubmed,
honest-tree-273,0.75,0.5,inf,gat,top,82.45283018867926,pubmed,
floral-plant-272,1.0,0.1,8.0,gcn,top,82.59890444309191,pubmed,
wild-dust-271,0.0,0.5,0.1,sage,top,82.38993710691825,pubmed,
generous-fog-270,0.25,0.0,1.0,gat,top,81.82389937106919,pubmed,
elated-plasma-269,0.25,1.0,0.1,gcn,top,82.5583282613106,pubmed,
icy-sea-268,0.5,1.0,1.0,gat,top,82.52383850679651,pubmed,
magic-thunder-267,0.25,0.5,2.0,gcn,top,82.507608034084,pubmed,
fancy-sun-266,0.5,0.0,1.0,gcn,top,81.93142625278962,pubmed,
major-morning-265,0.0,0.5,2.0,sage,top,82.33110164333536,pubmed,
rose-feather-264,0.75,0.1,1.0,sage,top,82.10387502536011,pubmed,
stilted-lion-263,0.75,0.1,2.0,gcn,top,82.59484682491377,pubmed,
playful-eon-262,0.75,0.1,1.0,gcn,top,82.49949279772774,pubmed,
sage-glade-261,0.5,1.0,0.1,sage,top,82.19720024345709,pubmed,
golden-sponge-260,0.0,0.1,0.1,gat,top,81.7082572529925,pubmed,
fiery-spaceship-259,0.25,1.0,8.0,gcn,top,82.5583282613106,pubmed,
tough-sun-258,0.5,0.0,8.0,gat,top,82.36559139784946,pubmed,
zesty-deluge-257,0.5,0.5,2.0,gcn,top,82.5299249340637,pubmed,
confused-firefly-256,1.0,1.0,0.1,gcn,top,82.5583282613106,pubmed,
vibrant-oath-255,0.5,0.0,2.0,sage,top,82.03286670724285,pubmed,
smart-snowflake-254,1.0,0.1,0.1,gcn,top,82.52789612497466,pubmed,
lunar-paper-253,0.25,0.1,2.0,gcn,top,82.56441468857781,pubmed,
smart-shape-252,0.75,0.1,8.0,sage,top,82.11604787989452,pubmed,
giddy-star-251,0.5,1.0,2.0,sage,top,82.19720024345709,pubmed,
genial-music-250,0.75,0.0,inf,gat,top,82.51369446135118,pubmed,
valiant-dew-249,0.0,1.0,inf,sage,top,82.19720024345709,pubmed,
confused-valley-248,0.5,0.0,inf,gat,top,,pubmed,
jumping-yogurt-247,0.75,0.25,0.1,gcn,top,82.4792047068371,pubmed,
effortless-music-246,0.0,0.25,8.0,sage,top,82.2945830797322,pubmed,
devoted-lion-245,0.25,0.1,0.1,gat,top,81.88273483465206,pubmed,
astral-mountain-244,1.0,0.25,0.1,sage,top,82.20125786163523,pubmed,
misty-snowball-243,0.25,0.0,8.0,gcn,top,82.5299249340637,pubmed,
northern-energy-242,0.5,0.25,0.1,gat,top,82.39602353418545,pubmed,
dauntless-jazz-241,0.0,1.0,1.0,gcn,top,82.5583282613106,pubmed,
desert-snowflake-240,0.75,0.5,1.0,gcn,top,82.57252992493406,pubmed,
rose-morning-239,0.75,0.1,inf,gcn,top,82.5583282613106,pubmed,
rosy-sea-238,1.0,0.0,8.0,sage,top,82.21545952525867,pubmed,
summer-plasma-237,0.0,0.25,0.1,gat,top,82.34936092513693,pubmed,
dazzling-thunder-236,0.5,0.1,1.0,gcn,top,82.49543517954962,pubmed,
celestial-bird-235,0.5,0.5,0.1,gat,top,82.42036924325421,pubmed,
pretty-aardvark-234,0.5,1.0,inf,sage,top,82.19720024345709,pubmed,
fancy-pond-233,1.0,0.0,2.0,gat,top,82.16676810712113,pubmed,
ethereal-salad-232,1.0,0.25,8.0,gcn,top,82.59890444309191,pubmed,
polished-puddle-231,1.0,0.25,8.0,sage,top,82.29661188882126,pubmed,
dazzling-morning-230,0.25,0.0,inf,gcn,top,82.5583282613106,pubmed,
vague-leaf-229,0.0,0.0,2.0,sage,top,82.0754716981132,pubmed,
peach-salad-228,0.25,0.0,1.0,sage,top,81.72448772570502,pubmed,
sparkling-butterfly-227,0.5,0.0,0.1,sage,top,80.44228038141611,pubmed,
fragrant-vortex-226,1.0,0.1,1.0,gat,top,82.39399472509636,pubmed,
gentle-lion-225,0.75,0.25,8.0,gat,top,82.30472712517752,pubmed,
fanciful-paper-224,0.75,0.5,0.1,gat,top,82.29255427064314,pubmed,
visionary-dew-223,0.25,0.0,8.0,gat,top,82.25197808886183,pubmed,
soft-sound-222,0.0,0.0,0.1,gcn,top,80.88658957192128,pubmed,
morning-grass-221,0.5,0.25,inf,gcn,top,82.5583282613106,pubmed,
stilted-waterfall-220,0.0,0.5,2.0,gat,top,82.29864069791032,pubmed,
confused-wildflower-219,0.0,0.25,1.0,sage,top,82.28646784337595,pubmed,
daily-dust-218,0.25,0.1,2.0,sage,top,82.0592412254007,pubmed,
solar-vortex-217,0.25,0.1,inf,gcn,top,82.5583282613106,pubmed,
gentle-haze-216,0.75,0.0,0.1,gcn,top,80.91093528099006,pubmed,
hardy-microwave-215,1.0,0.5,1.0,gcn,top,82.54412659768717,pubmed,
flowing-plant-214,1.0,1.0,inf,sage,top,82.19720024345709,pubmed,
flowing-disco-213,0.5,0.25,8.0,gcn,top,82.5644146885778,pubmed,
atomic-universe-212,0.75,0.1,inf,sage,top,82.19720024345709,pubmed,
peach-feather-211,1.0,1.0,8.0,gcn,top,82.5583282613106,pubmed,
dark-fire-210,1.0,0.25,0.1,gat,top,82.29458307973219,pubmed,
flowing-darkness-209,0.25,0.1,8.0,gcn,top,82.63948062487319,pubmed,
ancient-paper-208,0.5,0.0,8.0,gcn,top,82.50152160681681,pubmed,
colorful-plasma-207,0.0,1.0,2.0,sage,top,82.19720024345709,pubmed,
chocolate-blaze-206,1.0,0.25,8.0,gat,top,82.33110164333536,pubmed,
wild-hill-205,0.5,1.0,2.0,gcn,top,82.5583282613106,pubmed,
electric-wildflower-204,1.0,0.5,2.0,gat,top,82.38182187056198,pubmed,
magic-darkness-203,0.0,0.0,inf,gcn,top,82.5583282613106,pubmed,
neat-wave-202,0.0,0.25,1.0,gat,top,82.3351592615135,pubmed,
autumn-cloud-201,0.75,0.25,2.0,sage,top,82.25806451612902,pubmed,
earthy-wildflower-200,1.0,1.0,2.0,gcn,top,82.5583282613106,pubmed,
wobbly-flower-199,0.5,0.5,8.0,gcn,top,82.71048894299047,pubmed,
leafy-frost-198,1.0,0.25,2.0,gcn,top,82.5583282613106,pubmed,
noble-field-197,1.0,0.0,0.1,sage,top,81.24163116250762,pubmed,
rose-bee-196,1.0,0.5,1.0,gat,top,82.34936092513693,pubmed,
jumping-waterfall-195,0.75,0.0,2.0,sage,top,82.03083789815379,pubmed,
tough-darkness-194,0.0,0.1,0.1,gcn,top,81.88882126191925,pubmed,
clear-night-193,0.0,0.1,inf,gat,top,82.45485899776831,pubmed,
dutiful-planet-192,0.0,0.1,2.0,sage,top,82.08561574355852,pubmed,
autumn-rain-191,0.25,1.0,2.0,gat,top,82.51775207952933,pubmed,
logical-donkey-190,0.0,0.0,1.0,gcn,top,82.10387502536011,pubmed,
misunderstood-pond-189,0.5,0.0,2.0,gat,top,82.17691215256644,pubmed,
resilient-wave-188,0.75,0.1,0.1,sage,top,82.12010549807263,pubmed,
polar-surf-187,1.0,0.1,inf,gat,top,,pubmed,
floral-donkey-186,0.0,0.25,inf,gat,top,82.47717589774803,pubmed,
smooth-cosmos-185,0.0,0.1,8.0,gat,top,82.25806451612905,pubmed,
dainty-oath-184,0.5,0.5,2.0,sage,top,82.19517143436804,pubmed,
rose-lake-183,0.0,1.0,2.0,gat,top,82.39196591600731,pubmed,
crisp-aardvark-182,0.25,0.25,8.0,sage,top,82.27226617975249,pubmed,
cerulean-frog-181,0.0,1.0,inf,gcn,top,82.5583282613106,pubmed,
noble-valley-180,1.0,1.0,2.0,gat,top,82.54412659768715,pubmed,
elated-silence-179,1.0,0.5,8.0,gat,top,82.3574761614932,pubmed,
efficient-serenity-178,0.25,0.5,2.0,gat,top,82.43051328869953,pubmed,
devout-durian-177,0.75,1.0,2.0,sage,top,82.19720024345709,pubmed,
apricot-wave-176,0.0,0.0,2.0,gcn,top,82.47311827956989,pubmed,
legendary-thunder-175,0.5,1.0,8.0,gcn,top,82.5583282613106,pubmed,
crimson-butterfly-174,1.0,0.1,inf,sage,top,82.19720024345709,pubmed,
warm-gorge-173,0.5,0.25,8.0,sage,top,82.24589166159464,pubmed,
different-sun-172,0.0,0.1,inf,gcn,top,82.5583282613106,pubmed,
noble-sky-171,1.0,0.0,inf,sage,top,82.19720024345709,pubmed,
woven-wind-170,0.0,0.5,8.0,sage,top,82.28038141610875,pubmed,
daily-microwave-169,0.5,0.5,0.1,sage,top,82.19517143436804,pubmed,
olive-yogurt-168,0.75,0.0,0.1,gat,top,80.46662609048488,pubmed,
usual-totem-167,0.5,0.1,8.0,sage,top,82.26212213430716,pubmed,
ethereal-vortex-166,0.0,1.0,0.1,gat,top,82.45080137959017,pubmed,
comfy-field-165,0.0,0.25,8.0,gcn,top,82.61310610671536,pubmed,
usual-disco-164,0.75,0.5,2.0,sage,top,82.25806451612902,pubmed,
